time	V(A,N016)	I(L1)
7.966982433093468e-04	8.183899e-01	-2.159943e-02
7.966989916663482e-04	8.190308e-01	-2.159935e-02
7.966998383841344e-04	8.200684e-01	-2.159926e-02
7.967009142307128e-04	8.219299e-01	-2.159915e-02
7.967023348626062e-04	8.254395e-01	-2.159900e-02
7.967045562171544e-04	8.330383e-01	-2.159877e-02
7.967068292102884e-04	8.439636e-01	-2.159853e-02
7.967108167404625e-04	8.695984e-01	-2.159810e-02
7.967123250082961e-04	8.827209e-01	-2.159794e-02
7.967133156831993e-04	8.944702e-01	-2.159783e-02
7.967139516461517e-04	9.038086e-01	-2.159776e-02
7.967139517800759e-04	9.038391e-01	-2.159776e-02
7.967139520480247e-04	9.038391e-01	-2.159776e-02
7.967149520480242e-04	1.286377e+00	-2.159761e-02
7.967159520480237e-04	3.264496e+00	-2.159726e-02
7.967169520480231e-04	7.460907e+00	-2.159649e-02
7.967179520480226e-04	1.248285e+01	-2.159522e-02
7.967189520480221e-04	1.691544e+01	-2.159351e-02
7.967199520480216e-04	2.062833e+01	-2.159146e-02
7.967210076112487e-04	2.400797e+01	-2.158902e-02
7.967221979332390e-04	2.731549e+01	-2.158594e-02
7.967232764986738e-04	3.001669e+01	-2.158281e-02
7.967246871091738e-04	3.338666e+01	-2.157822e-02
7.967267167408101e-04	3.812146e+01	-2.157084e-02
7.967288110716508e-04	4.291336e+01	-2.156231e-02
7.967308828537439e-04	4.755899e+01	-2.155287e-02
7.967331237248264e-04	5.247205e+01	-2.154157e-02
7.967355441672284e-04	5.763385e+01	-2.152811e-02
7.967384282346092e-04	6.356325e+01	-2.151044e-02
7.967417435756803e-04	7.002811e+01	-2.148803e-02
7.967458272111413e-04	7.735820e+01	-2.145756e-02
7.967507091137457e-04	8.494405e+01	-2.141745e-02
7.967568941310427e-04	9.239546e+01	-2.136213e-02
7.967634494955682e-04	9.766829e+01	-2.129978e-02
7.967685707102566e-04	9.998659e+01	-2.124921e-02
7.967726258534501e-04	1.008818e+02	-2.120842e-02
7.967772616239086e-04	1.013750e+02	-2.116144e-02
7.967812220892601e-04	1.015926e+02	-2.112117e-02
7.967846361146870e-04	1.016949e+02	-2.108639e-02
7.967887613108855e-04	1.017753e+02	-2.104434e-02
7.967926163051607e-04	1.018328e+02	-2.100501e-02
7.967975237615395e-04	1.018951e+02	-2.095492e-02
7.968022841171561e-04	1.019505e+02	-2.090630e-02
7.968088794411791e-04	1.020236e+02	-2.083889e-02
7.968160447968768e-04	1.021011e+02	-2.076561e-02
7.968251628370122e-04	1.021987e+02	-2.067227e-02
7.968366360040155e-04	1.023210e+02	-2.055469e-02
7.968496823175346e-04	1.024599e+02	-2.042082e-02
7.968693204082125e-04	1.026689e+02	-2.021897e-02
7.968886162539393e-04	1.028622e+02	-2.002021e-02
7.969244830011851e-04	1.031384e+02	-1.964998e-02
7.969526377842179e-04	1.032475e+02	-1.935892e-02
7.969817521599754e-04	1.032832e+02	-1.905771e-02
7.970133614762544e-04	1.033002e+02	-1.873061e-02
7.970529935566982e-04	1.033111e+02	-1.832045e-02
7.971135838533566e-04	1.033199e+02	-1.769336e-02
7.971992517273735e-04	1.033264e+02	-1.680674e-02
7.972784132466403e-04	1.033298e+02	-1.598748e-02
7.973805394795828e-04	1.033321e+02	-1.493063e-02
7.974901235160634e-04	1.033336e+02	-1.379670e-02
7.976514913811891e-04	1.033346e+02	-1.212715e-02
7.978134481278452e-04	1.033351e+02	-1.045176e-02
7.980105701830796e-04	1.033351e+02	-8.412959e-03
7.982105199451604e-04	1.033348e+02	-6.345310e-03
7.984203122699089e-04	1.033344e+02	-4.176341e-03
7.986469191015970e-04	1.033338e+02	-1.834038e-03
7.988554301338741e-04	1.033331e+02	3.207505e-04
7.990555896580549e-04	1.033325e+02	2.388790e-03
7.992531528098964e-04	1.033318e+02	4.429583e-03
7.994454220362664e-04	1.033312e+02	6.415286e-03
7.996468185101149e-04	1.033305e+02	8.494848e-03
7.998062995685021e-04	1.033300e+02	1.014135e-02
7.998578996518957e-04	1.033298e+02	1.067401e-02
7.998726858930820e-04	1.033297e+02	1.082664e-02
7.998818782963199e-04	1.033297e+02	1.092153e-02
7.998876839905265e-04	1.033297e+02	1.098145e-02
7.998924802030336e-04	1.033297e+02	1.103096e-02
7.998975443160930e-04	1.033296e+02	1.108323e-02
7.999024800064217e-04	1.033297e+02	1.113418e-02
7.999097254156040e-04	1.033296e+02	1.120896e-02
7.999175256959284e-04	1.033296e+02	1.128947e-02
7.999284919362783e-04	1.033295e+02	1.140266e-02
7.999439918452561e-04	1.033295e+02	1.156265e-02
7.999682953561543e-04	1.033294e+02	1.181349e-02
8.000021551211565e-04	1.033293e+02	1.216295e-02
8.000581511541476e-04	1.033291e+02	1.274084e-02
8.001588940023674e-04	1.033287e+02	1.378043e-02
8.003603796988036e-04	1.033280e+02	1.585921e-02
8.007456834613312e-04	1.033267e+02	1.983316e-02
8.013540828459044e-04	1.033246e+02	2.610524e-02
8.019078902359485e-04	1.033227e+02	3.181124e-02
8.025856830451775e-04	1.033203e+02	3.879021e-02
8.032254991533587e-04	1.033181e+02	4.537388e-02
8.038598217938279e-04	1.033159e+02	5.189664e-02
8.045080709664088e-04	1.033136e+02	5.855816e-02
8.051704177146277e-04	1.033113e+02	6.535986e-02
8.058889637266135e-04	1.033088e+02	7.273323e-02
8.067151271650037e-04	1.033060e+02	8.120386e-02
8.077291193469213e-04	1.033024e+02	9.158976e-02
8.090987124323955e-04	1.032977e+02	1.055989e-01
8.111425805194493e-04	1.032906e+02	1.264625e-01
8.145820700702668e-04	1.032788e+02	1.614501e-01
8.212661915956779e-04	1.032560e+02	2.289971e-01
8.346344346465001e-04	1.032109e+02	3.623597e-01
8.613709207481446e-04	1.031216e+02	6.258718e-01
8.614753601469786e-04	1.031213e+02	6.268904e-01
8.616842389446468e-04	1.031207e+02	6.289132e-01
8.617334314472667e-04	1.031206e+02	6.293896e-01
8.617807897686389e-04	1.031204e+02	6.298481e-01
8.618220831254596e-04	1.031203e+02	6.302480e-01
8.618661358864854e-04	1.031201e+02	6.306744e-01
8.619068745784088e-04	1.031200e+02	6.310688e-01
8.619490811856215e-04	1.031199e+02	6.314774e-01
8.619917608706923e-04	1.031197e+02	6.318906e-01
8.620358884343128e-04	1.031196e+02	6.323177e-01
8.620826955930451e-04	1.031194e+02	6.327708e-01
8.621326002122912e-04	1.031192e+02	6.332538e-01
8.621868952466347e-04	1.031191e+02	6.337793e-01
8.622467867591341e-04	1.031189e+02	6.343589e-01
8.623134204522390e-04	1.031187e+02	6.350037e-01
8.623887681932889e-04	1.031184e+02	6.357328e-01
8.624744685798158e-04	1.031181e+02	6.365620e-01
8.625729611725190e-04	1.031178e+02	6.375149e-01
8.626872005604580e-04	1.031174e+02	6.386200e-01
8.628198254115697e-04	1.031170e+02	6.399028e-01
8.629762560780248e-04	1.031165e+02	6.414156e-01
8.631587688788488e-04	1.031159e+02	6.431803e-01
8.637572981851237e-04	1.031139e+02	6.489654e-01
8.643558274913985e-04	1.031120e+02	6.547464e-01
8.649543567976734e-04	1.031100e+02	6.605233e-01
8.655528861039483e-04	1.031081e+02	6.662962e-01
8.661514154102232e-04	1.031061e+02	6.720649e-01
8.667499447164979e-04	1.031042e+02	6.778295e-01
8.673484740227728e-04	1.031022e+02	6.835901e-01
8.700970189008395e-04	1.030933e+02	7.099844e-01
8.755941086569727e-04	1.030755e+02	7.626398e-01
8.756585276775523e-04	1.030753e+02	7.632550e-01
8.760287955313396e-04	1.030741e+02	7.667880e-01
8.764079632998072e-04	1.030729e+02	7.704042e-01
8.771662988367422e-04	1.030704e+02	7.776314e-01
8.786829699106123e-04	1.030655e+02	7.920741e-01
8.790621376790798e-04	1.030643e+02	7.956814e-01
8.798204732160149e-04	1.030619e+02	8.028885e-01
8.800826619177481e-04	1.030610e+02	8.053807e-01
8.803448506194812e-04	1.030602e+02	8.078720e-01
8.806070393212144e-04	1.030594e+02	8.103625e-01
8.808692280229477e-04	1.030585e+02	8.128522e-01
8.811314167246809e-04	1.030577e+02	8.153410e-01
8.813936054264140e-04	1.030568e+02	8.178290e-01
8.816557941281472e-04	1.030560e+02	8.203163e-01
8.816568740587505e-04	1.030560e+02	8.203265e-01
8.816574578734797e-04	1.030560e+02	8.203321e-01
8.816579372856806e-04	1.030560e+02	8.203366e-01
8.816589372856801e-04	1.030560e+02	8.203461e-01
8.816599372856795e-04	1.030560e+02	8.203556e-01
8.816609372856790e-04	1.030560e+02	8.203651e-01
8.816619372861538e-04	1.030559e+02	8.203745e-01
8.816629372861533e-04	1.030559e+02	8.203840e-01
8.816639372861527e-04	1.030560e+02	8.203935e-01
8.816649372861522e-04	1.030560e+02	8.204030e-01
8.816659372861517e-04	1.030560e+02	8.204125e-01
8.816669372861512e-04	1.030560e+02	8.204220e-01
8.816689372861501e-04	1.030560e+02	8.204409e-01
8.816722239724691e-04	1.030559e+02	8.204721e-01
8.816730140947179e-04	1.030559e+02	8.204796e-01
8.816730140949261e-04	1.030560e+02	8.204796e-01
8.816730140953459e-04	1.030560e+02	8.204796e-01
8.816730140954500e-04	1.030560e+02	8.204796e-01
8.816730140955506e-04	1.030560e+02	8.204796e-01
8.816730140957518e-04	1.030560e+02	8.204796e-01
8.816730140958524e-04	1.030560e+02	8.204796e-01
8.816740140958519e-04	1.030559e+02	8.204891e-01
8.816750140958514e-04	1.030559e+02	8.204986e-01
8.816760140958509e-04	1.030559e+02	8.205081e-01
8.816770140958503e-04	1.030560e+02	8.205175e-01
8.816780140958498e-04	1.030561e+02	8.205270e-01
8.816790140958493e-04	1.030567e+02	8.205365e-01
8.816800140958488e-04	1.030603e+02	8.205460e-01
8.816810140958482e-04	1.030778e+02	8.205555e-01
8.816820140958477e-04	1.031241e+02	8.205650e-01
8.816830140958472e-04	1.031854e+02	8.205745e-01
8.816840140958467e-04	1.032237e+02	8.205840e-01
8.816850140958461e-04	1.032297e+02	8.205935e-01
8.816860140958456e-04	1.032207e+02	8.206030e-01
8.816870140958451e-04	1.032084e+02	8.206125e-01
8.816880140958445e-04	1.031960e+02	8.206220e-01
8.816892108078761e-04	1.031825e+02	8.206334e-01
8.816913847473976e-04	1.031618e+02	8.206540e-01
8.816940468195401e-04	1.031461e+02	8.206792e-01
8.816956877117088e-04	1.031472e+02	8.206949e-01
8.816974223469463e-04	1.031536e+02	8.207113e-01
8.816981184096781e-04	1.031486e+02	8.207179e-01
8.816989643779284e-04	1.031264e+02	8.207260e-01
8.816998304513428e-04	1.030853e+02	8.207342e-01
8.817014394094311e-04	1.029736e+02	8.207495e-01
8.817029120087964e-04	1.028372e+02	8.207634e-01
8.817051519954128e-04	1.025766e+02	8.207846e-01
8.817076234571668e-04	1.022254e+02	8.208078e-01
8.817106637410040e-04	1.016392e+02	8.208363e-01
8.817120458999156e-04	1.011445e+02	8.208492e-01
8.817132653125004e-04	1.003729e+02	8.208605e-01
8.817145203241956e-04	9.923944e+01	8.208720e-01
8.817160100927923e-04	9.754665e+01	8.208854e-01
8.817175839313379e-04	9.541418e+01	8.208992e-01
8.817194701074109e-04	9.242271e+01	8.209153e-01
8.817221738338307e-04	8.753334e+01	8.209375e-01
8.817244310308850e-04	8.297830e+01	8.209549e-01
8.817266535603198e-04	7.804305e+01	8.209710e-01
8.817290534286724e-04	7.219781e+01	8.209869e-01
8.817317524897825e-04	6.469734e+01	8.210030e-01
8.817350869088428e-04	5.343207e+01	8.210195e-01
8.817391783983337e-04	3.657028e+01	8.210346e-01
8.817425923576330e-04	2.039078e+01	8.210416e-01
8.817465381711215e-04	6.046600e-01	8.210423e-01
8.817502447726507e-04	-1.762605e+01	8.210357e-01
8.817552088102518e-04	-4.028413e+01	8.210160e-01
8.817612103918585e-04	-6.383997e+01	8.209786e-01
8.817681224559219e-04	-8.527860e+01	8.209223e-01
8.817719933122935e-04	-9.386687e+01	8.208854e-01
8.817747487920614e-04	-9.793057e+01	8.208569e-01
8.817767315478856e-04	-9.991214e+01	8.208357e-01
8.817782647691126e-04	-1.009200e+02	8.208191e-01
8.817798424800641e-04	-1.016203e+02	8.208018e-01
8.817810575223808e-04	-1.020470e+02	8.207884e-01
8.817823551276367e-04	-1.024536e+02	8.207741e-01
8.817844112300986e-04	-1.030497e+02	8.207512e-01
8.817858320576619e-04	-1.034262e+02	8.207355e-01
8.817866695108728e-04	-1.036237e+02	8.207261e-01
8.817871470674574e-04	-1.037191e+02	8.207207e-01
8.817874538311100e-04	-1.037637e+02	8.207173e-01
8.817878034428316e-04	-1.037944e+02	8.207134e-01
8.817882004958193e-04	-1.038144e+02	8.207089e-01
8.817885985002161e-04	-1.038258e+02	8.207045e-01
8.817890724112758e-04	-1.038336e+02	8.206992e-01
8.817897674232127e-04	-1.038401e+02	8.206914e-01
8.817909635095676e-04	-1.038462e+02	8.206780e-01
8.817921139187834e-04	-1.038494e+02	8.206651e-01
8.817939237265385e-04	-1.038518e+02	8.206448e-01
8.817956252265176e-04	-1.038530e+02	8.206257e-01
8.817982642397165e-04	-1.038538e+02	8.205962e-01
8.818010852907864e-04	-1.038542e+02	8.205646e-01
8.818055455523666e-04	-1.038544e+02	8.205146e-01
8.818096007970865e-04	-1.038544e+02	8.204691e-01
8.818155054545300e-04	-1.038545e+02	8.204030e-01
8.818212315011356e-04	-1.038545e+02	8.203388e-01
8.818301738385131e-04	-1.038545e+02	8.202386e-01
8.818385974636821e-04	-1.038546e+02	8.201442e-01
8.818522378610527e-04	-1.038546e+02	8.199914e-01
8.818650479091583e-04	-1.038544e+02	8.198478e-01
8.818714069441722e-04	-1.038535e+02	8.197765e-01
8.818756574767092e-04	-1.038511e+02	8.197289e-01
8.818795036713116e-04	-1.038448e+02	8.196858e-01
8.818847417393083e-04	-1.038276e+02	8.196272e-01
8.818869105870833e-04	-1.038137e+02	8.196028e-01
8.818883404431814e-04	-1.037971e+02	8.195868e-01
8.818892090353379e-04	-1.037807e+02	8.195771e-01
8.818898522477137e-04	-1.037633e+02	8.195699e-01
8.818906704937887e-04	-1.037374e+02	8.195608e-01
8.818915259854940e-04	-1.037123e+02	8.195512e-01
8.818921495509502e-04	-1.036984e+02	8.195442e-01
8.818928434591831e-04	-1.036878e+02	8.195364e-01
8.818937024460197e-04	-1.036788e+02	8.195269e-01
8.818948686205030e-04	-1.036701e+02	8.195138e-01
8.818964234164200e-04	-1.036618e+02	8.194964e-01
8.818985505176305e-04	-1.036536e+02	8.194726e-01
8.819017359992798e-04	-1.036452e+02	8.194370e-01
8.819062114958295e-04	-1.036373e+02	8.193869e-01
8.819119824560219e-04	-1.036308e+02	8.193224e-01
8.819196244889763e-04	-1.036255e+02	8.192369e-01
8.819300439636066e-04	-1.036212e+02	8.191204e-01
8.819445585424544e-04	-1.036176e+02	8.189581e-01
8.819647422066597e-04	-1.036149e+02	8.187324e-01
8.819941503500871e-04	-1.036127e+02	8.184037e-01
8.820365971794961e-04	-1.036110e+02	8.179291e-01
8.821017412902997e-04	-1.036098e+02	8.172010e-01
8.821698413794092e-04	-1.036091e+02	8.164397e-01
8.822546044939782e-04	-1.036086e+02	8.154924e-01
8.823475504376732e-04	-1.036082e+02	8.144536e-01
8.824682371140861e-04	-1.036078e+02	8.131050e-01
8.826155893658198e-04	-1.036073e+02	8.114586e-01
8.827893431524042e-04	-1.036067e+02	8.095176e-01
8.829649255272173e-04	-1.036062e+02	8.075565e-01
8.831719779181756e-04	-1.036055e+02	8.052443e-01
8.833964429160249e-04	-1.036047e+02	8.027382e-01
8.836070511743822e-04	-1.036039e+02	8.003874e-01
8.838005810415835e-04	-1.036032e+02	7.982277e-01
8.839907900513450e-04	-1.036025e+02	7.961054e-01
8.841956811027687e-04	-1.036017e+02	7.938198e-01
8.843828784370622e-04	-1.036010e+02	7.917320e-01
8.845729367064660e-04	-1.036003e+02	7.896127e-01
8.847482968968416e-04	-1.035996e+02	7.876577e-01
8.849335491514509e-04	-1.035989e+02	7.855927e-01
8.851037638159705e-04	-1.035983e+02	7.836957e-01
8.852657493374980e-04	-1.035977e+02	7.818907e-01
8.854388909288712e-04	-1.035970e+02	7.799619e-01
8.856438128615647e-04	-1.035963e+02	7.776794e-01
8.858393989742280e-04	-1.035955e+02	7.755013e-01
8.861311468414020e-04	-1.035944e+02	7.722532e-01
8.864049697572020e-04	-1.035934e+02	7.692056e-01
8.868736624492446e-04	-1.035916e+02	7.639913e-01
8.873457562639103e-04	-1.035898e+02	7.587413e-01
8.877350446089213e-04	-1.035884e+02	7.544138e-01
8.880243211285381e-04	-1.035873e+02	7.511994e-01
8.882316372986546e-04	-1.035865e+02	7.488962e-01
8.883808825018227e-04	-1.035860e+02	7.472386e-01
8.884991539360905e-04	-1.035855e+02	7.459251e-01
8.886111681458836e-04	-1.035851e+02	7.446814e-01
8.887175414860823e-04	-1.035847e+02	7.435003e-01
8.888540876305605e-04	-1.035842e+02	7.419845e-01
8.891271799195168e-04	-1.035832e+02	7.389538e-01
8.896733644974293e-04	-1.035811e+02	7.328953e-01
8.905269664779003e-04	-1.035779e+02	7.234349e-01
8.922341704388388e-04	-1.035715e+02	7.045460e-01
8.956485783607158e-04	-1.035588e+02	6.668929e-01
9.024773942044699e-04	-1.035335e+02	5.920818e-01
9.161350258919780e-04	-1.034835e+02	4.444147e-01
9.434502892669977e-04	-1.033862e+02	1.566983e-01
9.980808160170336e-04	-1.032009e+02	-3.912981e-01
1.095737066017035e-03	-1.028921e+02	-1.304263e+00
1.193393316017036e-03	-1.026095e+02	-2.139519e+00
1.291049566017038e-03	-1.023507e+02	-2.904549e+00
1.333249274717768e-03	-1.022457e+02	-3.214967e+00
1.333509101386333e-03	-1.022451e+02	-3.216794e+00
1.373874065890644e-03	-1.021518e+02	-3.492482e+00
1.413494384947894e-03	-1.020648e+02	-3.749639e+00
1.492735023062394e-03	-1.019009e+02	-4.234050e+00
1.590391273062396e-03	-1.017144e+02	-4.785090e+00
1.688047523062397e-03	-1.015449e+02	-5.285777e+00
1.785703773062398e-03	-1.013881e+02	-5.749163e+00
1.786275977652244e-03	-1.013873e+02	-5.751696e+00
1.793358712441411e-03	-1.013768e+02	-5.782538e+00
1.800441447230578e-03	-1.013664e+02	-5.813195e+00
1.807524182019745e-03	-1.013561e+02	-5.843666e+00
1.814606916808912e-03	-1.013459e+02	-5.873952e+00
1.821689651598079e-03	-1.013357e+02	-5.904053e+00
1.828772386387246e-03	-1.013256e+02	-5.933968e+00
1.835855121176413e-03	-1.013155e+02	-5.963697e+00
1.837813559504748e-03	-1.013127e+02	-5.971850e+00
1.839771997833082e-03	-1.013100e+02	-5.979986e+00
1.841730436161416e-03	-1.013072e+02	-5.988106e+00
1.843688874489751e-03	-1.013045e+02	-5.996209e+00
1.845647312818085e-03	-1.013018e+02	-6.004296e+00
1.847605751146419e-03	-1.012990e+02	-6.012366e+00
1.849564189474753e-03	-1.012963e+02	-6.020420e+00
1.852615947287254e-03	-1.012921e+02	-6.032941e+00
1.853378886740378e-03	-1.012910e+02	-6.036065e+00
1.854952449362447e-03	-1.012888e+02	-6.042500e+00
1.855238551657368e-03	-1.012884e+02	-6.043669e+00
1.855620021383932e-03	-1.012879e+02	-6.045227e+00
1.856382960837056e-03	-1.012869e+02	-6.048341e+00
1.856573695700338e-03	-1.012866e+02	-6.049119e+00
1.857050532858541e-03	-1.012859e+02	-6.051064e+00
1.857406298082044e-03	-1.012854e+02	-6.052514e+00
1.857407788198165e-03	-1.012854e+02	-6.052520e+00
1.857408160727193e-03	-1.012854e+02	-6.052521e+00
1.857409349161902e-03	-1.012854e+02	-6.052526e+00
1.857409424991581e-03	-1.012854e+02	-6.052526e+00
1.857409576650940e-03	-1.012854e+02	-6.052527e+00
1.857409748247239e-03	-1.012854e+02	-6.052528e+00
1.857409916311139e-03	-1.012855e+02	-6.052528e+00
1.857410916311138e-03	-1.012854e+02	-6.052533e+00
1.857411916311138e-03	-1.012854e+02	-6.052536e+00
1.857412916311137e-03	-1.012854e+02	-6.052541e+00
1.857413916311137e-03	-1.012854e+02	-6.052545e+00
1.857414041311137e-03	-1.012854e+02	-6.052546e+00
1.857414291311137e-03	-1.012854e+02	-6.052547e+00
1.857414441981786e-03	-1.012854e+02	-6.052547e+00
1.857415441981786e-03	-1.012854e+02	-6.052551e+00
1.857416441981785e-03	-1.012854e+02	-6.052555e+00
1.857418272041871e-03	-1.012854e+02	-6.052563e+00
1.857419196857668e-03	-1.012854e+02	-6.052567e+00
1.857420249130121e-03	-1.012854e+02	-6.052571e+00
1.857421154225554e-03	-1.012854e+02	-6.052574e+00
1.857421622774174e-03	-1.012854e+02	-6.052576e+00
1.857422022400274e-03	-1.012854e+02	-6.052578e+00
1.857422337578643e-03	-1.012854e+02	-6.052579e+00
1.857422591305315e-03	-1.012854e+02	-6.052580e+00
1.857422817195576e-03	-1.012854e+02	-6.052581e+00
1.857423047906096e-03	-1.012854e+02	-6.052582e+00
1.857423300163571e-03	-1.012854e+02	-6.052583e+00
1.857423572930200e-03	-1.012854e+02	-6.052584e+00
1.857423834329915e-03	-1.012854e+02	-6.052585e+00
1.857424097298662e-03	-1.012854e+02	-6.052586e+00
1.857424347525578e-03	-1.012854e+02	-6.052588e+00
1.857424595254155e-03	-1.012854e+02	-6.052588e+00
1.857424833674529e-03	-1.012854e+02	-6.052589e+00
1.857425069606896e-03	-1.012854e+02	-6.052590e+00
1.857425299688076e-03	-1.012854e+02	-6.052591e+00
1.857425528343084e-03	-1.012853e+02	-6.052592e+00
1.857425753951748e-03	-1.012853e+02	-6.052593e+00
1.857425979493121e-03	-1.012852e+02	-6.052594e+00
1.857426204356558e-03	-1.012851e+02	-6.052595e+00
1.857426430759489e-03	-1.012848e+02	-6.052596e+00
1.857426658835662e-03	-1.012844e+02	-6.052597e+00
1.857426890660582e-03	-1.012837e+02	-6.052598e+00
1.857427128032371e-03	-1.012825e+02	-6.052598e+00
1.857427312563380e-03	-1.012812e+02	-6.052599e+00
1.857427436934529e-03	-1.012801e+02	-6.052600e+00
1.857427440047979e-03	-1.012800e+02	-6.052600e+00
1.857428440047978e-03	-1.012432e+02	-6.052604e+00
1.857429440047978e-03	-1.012016e+02	-6.052608e+00
1.857430440047977e-03	-1.011780e+02	-6.052612e+00
1.857431440047977e-03	-1.011806e+02	-6.052616e+00
1.857432440047976e-03	-1.011953e+02	-6.052620e+00
1.857433440047976e-03	-1.012128e+02	-6.052624e+00
1.857433526271424e-03	-1.012144e+02	-6.052625e+00
1.857433698718321e-03	-1.012178e+02	-6.052625e+00
1.857434043612112e-03	-1.012254e+02	-6.052627e+00
1.857434733399693e-03	-1.012429e+02	-6.052629e+00
1.857435278344217e-03	-1.012600e+02	-6.052632e+00
1.857435725837967e-03	-1.012786e+02	-6.052634e+00
1.857436088581712e-03	-1.012990e+02	-6.052635e+00
1.857436386780785e-03	-1.013201e+02	-6.052636e+00
1.857436386826380e-03	-1.013201e+02	-6.052636e+00
1.857437386826380e-03	-1.015554e+02	-6.052640e+00
1.857438386826379e-03	-1.018510e+02	-6.052645e+00
1.857439386826379e-03	-1.021871e+02	-6.052649e+00
1.857440386826378e-03	-1.025408e+02	-6.052653e+00
1.857440873875620e-03	-1.027566e+02	-6.052655e+00
1.857441172514313e-03	-1.029426e+02	-6.052656e+00
1.857441172554979e-03	-1.029426e+02	-6.052656e+00
1.857441172555138e-03	-1.029426e+02	-6.052656e+00
1.857441172555457e-03	-1.029426e+02	-6.052656e+00
1.857442172555457e-03	-1.131313e+02	-6.052662e+00
