time	V(vd)	V(vgs)	Id(M1)
2.837960455851841e-005	7.701255e-002	5.001413e+000	2.869212e-001
2.838360455851840e-005	7.701933e-002	5.001414e+000	2.869471e-001
2.839160455851836e-005	7.703107e-002	5.001413e+000	2.869888e-001
2.840760455851829e-005	7.705525e-002	5.001413e+000	2.870770e-001
2.843960455851814e-005	7.710306e-002	5.001413e+000	2.872501e-001
2.850360455851785e-005	7.719740e-002	5.001411e+000	2.875859e-001
2.850460455851784e-005	7.719935e-002	5.001411e+000	2.875963e-001
2.850660455851783e-005	7.720312e-002	5.001412e+000	2.876148e-001
2.851060455851781e-005	7.720876e-002	5.001411e+000	2.876325e-001
2.851860455851778e-005	7.722072e-002	5.001411e+000	2.876773e-001
2.853460455851770e-005	7.724432e-002	5.001411e+000	2.877623e-001
2.855200000000015e-005	7.726950e-002	5.001411e+000	2.878461e-001
2.855300000000015e-005	7.727119e-002	5.001411e+000	2.878558e-001
2.855500000000014e-005	7.727451e-002	5.001411e+000	2.878738e-001
2.855900000000012e-005	7.728024e-002	5.001410e+000	2.878915e-001
2.856700000000008e-005	7.729174e-002	5.001410e+000	2.879271e-001
2.857000000000007e-005	7.729654e-002	5.001410e+000	2.879537e-001
2.857400000000005e-005	7.730240e-002	5.001410e+000	2.879750e-001
2.857600000000004e-005	7.730534e-002	5.001410e+000	2.879856e-001
2.858000000000002e-005	7.731134e-002	5.001410e+000	2.880114e-001
2.858100000000002e-005	7.731260e-002	5.001410e+000	2.880100e-001
2.858200000000001e-005	7.731406e-002	5.001410e+000	2.880152e-001
2.858300000000001e-005	7.731554e-002	5.001410e+000	2.880206e-001
2.858400000000000e-005	7.734664e-002	5.001412e+000	2.892398e-001
2.858410000000000e-005	7.732629e-002	5.001369e+000	2.884459e-001
2.858430000000000e-005	7.731277e-002	5.001266e+000	2.880291e-001
2.858460000000000e-005	7.730584e-002	5.001079e+000	2.880303e-001
2.858500000000000e-005	7.729427e-002	5.000796e+000	2.879975e-001
2.858504000000000e-005	7.729399e-002	5.000777e+000	2.880199e-001
2.858512000000000e-005	7.729302e-002	5.000745e+000	2.880327e-001
2.858528000000000e-005	7.729184e-002	5.000694e+000	2.880331e-001
2.858559999999999e-005	7.729205e-002	5.000603e+000	2.880343e-001
2.858620032093999e-005	7.729335e-002	5.000376e+000	2.880375e-001
2.858716181293418e-005	7.728700e-002	4.999656e+000	2.880433e-001
2.858854021641725e-005	7.725345e-002	4.997641e+000	2.880525e-001
2.858935014356239e-005	7.721271e-002	4.995566e+000	2.880586e-001
2.858980169349372e-005	7.717367e-002	4.993716e+000	2.880633e-001
2.859011795266717e-005	7.712798e-002	4.991736e+000	2.880689e-001
2.859041051330959e-005	7.706865e-002	4.989377e+000	2.880727e-001
2.859074125795524e-005	7.700460e-002	4.986742e+000	2.880704e-001
2.859100876714525e-005	7.697780e-002	4.984983e+000	2.880656e-001
2.859130590077348e-005	7.698066e-002	4.983424e+000	2.880613e-001
2.859155850409339e-005	7.700375e-002	4.982328e+000	2.880590e-001
2.859182933603019e-005	7.704391e-002	4.981324e+000	2.880580e-001
2.859212596047097e-005	7.709819e-002	4.980340e+000	2.880580e-001
2.859243119064924e-005	7.716092e-002	4.979411e+000	2.880588e-001
2.859304165100578e-005	7.729381e-002	4.977665e+000	2.880615e-001
2.859373841338547e-005	7.744703e-002	4.975751e+000	2.880651e-001
2.859513193814486e-005	7.774598e-002	4.972024e+000	2.880730e-001
2.859746860709998e-005	7.821195e-002	4.965360e+000	2.880867e-001
2.859983350527773e-005	7.856362e-002	4.955039e+000	2.881054e-001
2.860147068672488e-005	7.865762e-002	4.940870e+000	2.881182e-001
2.860324272416677e-005	7.877257e-002	4.916988e+000	2.881209e-001
2.860497883845890e-005	7.921974e-002	4.888552e+000	2.881153e-001
2.860677754550579e-005	8.028574e-002	4.855263e+000	2.881094e-001
2.861037495959957e-005	8.411472e-002	4.781796e+000	2.880969e-001
2.861551803970771e-005	9.318639e-002	4.669316e+000	2.880712e-001
2.862119924665799e-005	1.099525e-001	4.541493e+000	2.880146e-001
2.862724379220283e-005	1.419159e-001	4.411312e+000	2.878704e-001
2.863376863339979e-005	2.061644e-001	4.292577e+000	2.874884e-001
2.863891103707588e-005	3.013985e-001	4.234837e+000	2.869372e-001
2.864451364161457e-005	4.572363e-001	4.213953e+000	2.864603e-001
2.864860708549665e-005	5.882862e-001	4.212135e+000	2.864018e-001
2.865399416874299e-005	7.639238e-001	4.211583e+000	2.863929e-001
2.865942230814191e-005	9.415986e-001	4.210968e+000	2.863473e-001
2.866855885753033e-005	1.242348e+000	4.210319e+000	2.862886e-001
2.867811737013668e-005	1.558380e+000	4.209715e+000	2.861966e-001
2.869412327279706e-005	2.090705e+000	4.208895e+000	2.859992e-001
2.870985343280804e-005	2.622249e+000	4.208017e+000	2.856896e-001
2.873422893976414e-005	3.480961e+000	4.206161e+000	2.848253e-001
2.874972839315562e-005	4.083011e+000	4.204102e+000	2.836662e-001
2.875971080324463e-005	4.535808e+000	4.201780e+000	2.821549e-001
2.876667435910670e-005	4.906299e+000	4.199390e+000	2.803551e-001
2.877117045167998e-005	5.175914e+000	4.196938e+000	2.778198e-001
2.877348092952577e-005	5.322092e+000	4.193054e+000	2.714603e-001
2.877484205588873e-005	5.404311e+000	4.185528e+000	2.583696e-001
2.877580544925059e-005	5.453954e+000	4.173524e+000	2.391929e-001
2.877694330109645e-005	5.501031e+000	4.150936e+000	2.070236e-001
2.877806940488102e-005	5.536699e+000	4.120693e+000	1.709514e-001
2.877997947906214e-005	5.580229e+000	4.057044e+000	1.138109e-001
2.878235173513441e-005	5.617798e+000	3.965931e+000	6.245041e-002
2.878484957048858e-005	5.643930e+000	3.860561e+000	3.451679e-002
2.878765241871926e-005	5.663058e+000	3.736410e+000	2.391256e-002
2.879133226104979e-005	5.679652e+000	3.571490e+000	2.037943e-002
2.879658487605410e-005	5.695376e+000	3.341233e+000	1.832033e-002
2.880434492658286e-005	5.710852e+000	3.019127e+000	1.596166e-002
2.881274107923483e-005	5.722064e+000	2.701321e+000	1.376735e-002
2.882341436781264e-005	5.731699e+000	2.344680e+000	1.138713e-002
2.883367678179444e-005	5.738125e+000	2.051923e+000	9.471271e-003
2.884690465705774e-005	5.743845e+000	1.740953e+000	7.455386e-003
2.886109958748981e-005	5.748138e+000	1.473714e+000	5.726336e-003
2.887617256763189e-005	5.751271e+000	1.255069e+000	4.303172e-003
2.889254018044266e-005	5.753606e+000	1.077143e+000	3.130925e-003
2.890937957687115e-005	5.755223e+000	9.451682e-001	2.249336e-003
2.893053095581096e-005	5.756512e+000	8.329130e-001	1.499880e-003
2.895945426754704e-005	5.757547e+000	7.346224e-001	8.662153e-004
2.898843658626160e-005	5.758082e+000	6.748890e-001	5.101532e-004
2.902127251879903e-005	5.758319e+000	6.357693e-001	3.051672e-004
2.906409725345842e-005	5.758361e+000	6.060256e-001	1.745114e-004
2.911767669332586e-005	5.758234e+000	5.844231e-001	9.976240e-005
2.918941165901041e-005	5.757952e+000	5.676157e-001	5.776146e-005
2.928637071524698e-005	5.757515e+000	5.539452e-001	3.480541e-005
2.942847305146506e-005	5.756847e+000	5.414425e-001	2.139741e-005
2.964110691580533e-005	5.755824e+000	5.293911e-001	1.314022e-005
2.997181744394003e-005	5.754186e+000	5.171380e-001	7.778012e-006
3.048190129609910e-005	5.751550e+000	5.046171e-001	4.257964e-006
3.126235534957192e-005	5.747261e+000	4.915511e-001	1.894362e-006
3.226235534957192e-005	5.741453e+000	4.788204e-001	3.234120e-007
3.233400000000001e-005	5.741016e+000	4.780502e-001	2.235708e-007
3.247728930085619e-005	5.740110e+000	4.766596e-001	6.065481e-008
3.276386790256855e-005	5.738275e+000	4.739433e-001	-2.992310e-006
3.276486790256855e-005	5.738268e+000	4.739338e-001	-1.671384e-006
3.276686790256856e-005	5.738255e+000	4.739151e-001	4.070480e-007
3.277086790256857e-005	5.738229e+000	4.738783e-001	-3.878457e-007
3.277710321033497e-005	5.738188e+000	4.738212e-001	6.173650e-009
3.278957382586778e-005	5.738106e+000	4.737071e-001	-2.821422e-007
3.281451505693341e-005	5.737943e+000	4.734799e-001	-1.634514e-007
3.286439751906466e-005	5.737614e+000	4.730287e-001	-2.703922e-007
3.296416244332716e-005	5.736951e+000	4.721379e-001	-3.124586e-007
3.313447015147500e-005	5.735809e+000	4.706347e-001	1.732995e-006
3.313547015147500e-005	5.735803e+000	4.706260e-001	6.698786e-007
3.313747015147501e-005	5.735789e+000	4.706087e-001	-9.701556e-007
3.314147015147502e-005	5.735762e+000	4.705739e-001	-2.229419e-007
3.314876251314721e-005	5.735712e+000	4.705107e-001	-5.920568e-007
3.316334723649160e-005	5.735613e+000	4.703844e-001	-3.990032e-007
3.319251668318039e-005	5.735414e+000	4.701328e-001	-5.201309e-007
3.325085557655796e-005	5.735015e+000	4.696312e-001	-2.369904e-006
3.325185557655796e-005	5.735008e+000	4.696226e-001	-1.483112e-006
3.325385557655797e-005	5.734994e+000	4.696054e-001	-8.281798e-008
3.325785557655798e-005	5.734967e+000	4.695712e-001	-7.029439e-007
3.326447247441337e-005	5.734921e+000	4.695147e-001	-4.082055e-007
3.327770627012417e-005	5.734830e+000	4.694018e-001	-6.086150e-007
3.330417386154577e-005	5.734648e+000	4.691763e-001	-2.104644e-006
3.330517386154577e-005	5.734641e+000	4.691678e-001	-1.380271e-006
3.330717386154578e-005	5.734627e+000	4.691508e-001	-1.841042e-007
3.331117386154579e-005	5.734599e+000	4.691168e-001	-6.989757e-007
3.331736062271402e-005	5.734556e+000	4.690642e-001	-6.740307e-007
3.332162647766352e-005	5.734527e+000	4.690280e-001	-5.419685e-007
3.332546829010100e-005	5.734500e+000	4.689955e-001	-1.785039e-006
3.332631637512504e-005	5.734495e+000	4.689883e-001	-1.372733e-006
3.332801254517313e-005	5.734483e+000	4.689738e-001	-3.213127e-007
3.333060765990384e-005	5.734465e+000	4.689519e-001	1.010005e-007
3.333160765990384e-005	5.734458e+000	4.689434e-001	-2.056664e-006
3.333200000000000e-005	5.734455e+000	4.689401e-001	-1.888193e-006
3.333278468019232e-005	5.734449e+000	4.689335e-001	-2.905184e-006
3.333299219662806e-005	5.734448e+000	4.689317e-001	-2.332890e-006
3.333340722949953e-005	5.734445e+000	4.689281e-001	-1.937881e-006
3.333356096658959e-005	5.734444e+000	4.689268e-001	-8.530635e-007
3.333369460997889e-005	5.734444e+000	4.689257e-001	-4.931507e-007
3.333379516756072e-005	5.734443e+000	4.689249e-001	-7.331624e-007
3.333387037069704e-005	5.734442e+000	4.689241e-001	-5.751651e-007
3.333389206703813e-005	5.734442e+000	4.689239e-001	-6.988346e-007
3.333393545972032e-005	5.734442e+000	4.689236e-001	-6.032478e-007
3.333395793638806e-005	5.734441e+000	4.689234e-001	-5.685887e-007
3.333400000000000e-005	5.734441e+000	4.689229e-001	-5.793353e-007
3.333400420636120e-005	5.734441e+000	4.689240e-001	-6.508781e-007
3.333401261908359e-005	5.734441e+000	4.689272e-001	-9.439306e-007
3.333402691638881e-005	5.734441e+000	4.689361e-001	-1.955199e-006
3.333404178527744e-005	5.734441e+000	4.689513e-001	-4.034387e-006
3.333407152305469e-005	5.734441e+000	4.690028e-001	-1.208200e-005
3.333413099860921e-005	5.734442e+000	4.691846e-001	-4.278683e-005
3.333424723780847e-005	5.734445e+000	4.697870e-001	-1.468142e-004
3.333438480878290e-005	5.734452e+000	4.709602e-001	-3.468033e-004
3.333458104395536e-005	5.734468e+000	4.735114e-001	-7.691225e-004
3.333477328768330e-005	5.734489e+000	4.770624e-001	-1.332533e-003
3.333500000000001e-005	5.734520e+000	4.822718e-001	-2.133516e-003
3.333502267123168e-005	5.734524e+000	4.828867e-001	-2.224321e-003
3.333506801369502e-005	5.734531e+000	4.840993e-001	-2.399550e-003
3.333515869862170e-005	5.734544e+000	4.864275e-001	-2.715418e-003
3.333534006847507e-005	5.734566e+000	4.906991e-001	-3.215757e-003
3.333570280818179e-005	5.734597e+000	4.982225e-001	-3.886743e-003
3.333610490840452e-005	5.734619e+000	5.054213e-001	-4.283372e-003
3.333658642544861e-005	5.734635e+000	5.130118e-001	-4.462270e-003
3.333703415663513e-005	5.734645e+000	5.195635e-001	-4.497014e-003
3.333761864246098e-005	5.734656e+000	5.278370e-001	-4.482166e-003
3.333872912128985e-005	5.734681e+000	5.443305e-001	-4.582612e-003
3.333957800635620e-005	5.734727e+000	5.616289e-001	-5.313176e-003
3.334064163694588e-005	5.734844e+000	5.943531e-001	-7.566935e-003
3.334136464807402e-005	5.734959e+000	6.250906e-001	-9.770802e-003
3.334221630823781e-005	5.735114e+000	6.698120e-001	-1.254065e-002
3.334324102784440e-005	5.735303e+000	7.321143e-001	-1.544162e-002
3.334519341465029e-005	5.735652e+000	8.640687e-001	-1.986156e-002
3.334627122387923e-005	5.735831e+000	9.414821e-001	-2.162829e-002
3.334697397838455e-005	5.735934e+000	9.929383e-001	-2.227433e-002
3.334769270209769e-005	5.736024e+000	1.044862e+000	-2.255088e-002
3.334841170808052e-005	5.736108e+000	1.096294e+000	-2.265592e-002
3.334915154436450e-005	5.736190e+000	1.148849e+000	-2.268159e-002
3.334987569424119e-005	5.736264e+000	1.199630e+000	-2.260991e-002
3.335071922533855e-005	5.736344e+000	1.257680e+000	-2.241077e-002
3.335172966566711e-005	5.736433e+000	1.325829e+000	-2.208939e-002
3.335274009840397e-005	5.736515e+000	1.392606e+000	-2.174170e-002
3.335388139858698e-005	5.736601e+000	1.466053e+000	-2.134560e-002
3.335616399895299e-005	5.736756e+000	1.607432e+000	-2.056563e-002
3.335960129960113e-005	5.736951e+000	1.808415e+000	-1.943957e-002
3.336465399499046e-005	5.737168e+000	2.079658e+000	-1.790114e-002
3.337162038356047e-005	5.737360e+000	2.414183e+000	-1.598445e-002
3.337931920876071e-005	5.737455e+000	2.736249e+000	-1.412110e-002
3.338839863372508e-005	5.737445e+000	3.059202e+000	-1.223324e-002
3.339873909523411e-005	5.737319e+000	3.363959e+000	-1.042405e-002
3.341216158200623e-005	5.736718e+000	3.676515e+000	-4.838547e-003
3.343216232503127e-005	5.733441e+000	4.039105e+000	3.100169e-002
3.344227256162371e-005	5.727658e+000	4.179649e+000	9.066191e-002
3.345204150868161e-005	5.713749e+000	4.280179e+000	1.930595e-001
3.346518934577451e-005	5.680031e+000	4.384367e+000	3.510445e-001
3.347102642176061e-005	5.653399e+000	4.417098e+000	4.105758e-001
3.347503143205357e-005	5.621675e+000	4.428527e+000	4.326398e-001
3.347753081587463e-005	5.588063e+000	4.426434e+000	4.258478e-001
3.347914428762470e-005	5.550566e+000	4.415010e+000	3.980479e-001
3.348017039031748e-005	5.509608e+000	4.396915e+000	3.552838e-001
3.348082604689882e-005	5.467094e+000	4.374957e+000	3.057662e-001
3.348130942885456e-005	5.424172e+000	4.351307e+000	2.598943e-001
3.348193960133448e-005	5.364211e+000	4.317768e+000	2.102930e-001
3.348214463415901e-005	5.348786e+000	4.309500e+000	2.016401e-001
3.348245267279692e-005	5.333076e+000	4.301993e+000	1.958126e-001
3.348279850163935e-005	5.320396e+000	4.296858e+000	1.921073e-001
3.348329099106457e-005	5.307723e+000	4.293125e+000	1.897490e-001
3.348382786730757e-005	5.297435e+000	4.291404e+000	1.886286e-001
3.348479144381854e-005	5.282185e+000	4.290439e+000	1.880171e-001
3.348570108642525e-005	5.268811e+000	4.290176e+000	1.877745e-001
3.348752037163868e-005	5.242798e+000	4.290034e+000	1.875884e-001
3.348980074906375e-005	5.210622e+000	4.289926e+000	1.873948e-001
3.349436150391392e-005	5.147336e+000	4.289793e+000	1.871447e-001
3.349929177993099e-005	5.080615e+000	4.289699e+000	1.869296e-001
3.350915233196514e-005	4.951860e+000	4.289556e+000	1.865767e-001
3.352081145313275e-005	4.808140e+000	4.289412e+000	1.862025e-001
3.354412969546797e-005	4.544665e+000	4.289171e+000	1.855565e-001
3.357562333418299e-005	4.226045e+000	4.288932e+000	1.848229e-001
3.361590240631938e-005	3.864720e+000	4.288749e+000	1.840581e-001
3.366169306174177e-005	3.494733e+000	4.288675e+000	1.833553e-001
3.372587136685367e-005	3.014017e+000	4.288742e+000	1.825757e-001
3.381016873353631e-005	2.410082e+000	4.289067e+000	1.818268e-001
3.393885207352801e-005	1.519339e+000	4.294786e+000	1.811993e-001
3.413585801365935e-005	2.593243e-001	4.361190e+000	1.807310e-001
3.417102163350947e-005	1.279562e-001	4.429320e+000	1.807059e-001
3.420985687303733e-005	8.584252e-002	4.556634e+000	1.807726e-001
3.422413709361974e-005	7.820035e-002	4.600008e+000	1.808086e-001
3.424449198715399e-005	7.149184e-002	4.654548e+000	1.808674e-001
3.426045552771126e-005	6.750551e-002	4.692884e+000	1.809161e-001
3.427840579067036e-005	6.410078e-002	4.730880e+000	1.809714e-001
3.429868023158172e-005	6.109987e-002	4.768716e+000	1.810365e-001
3.431698349908677e-005	5.897705e-002	4.798375e+000	1.810952e-001
3.433997681924311e-005	5.689500e-002	4.830429e+000	1.811707e-001
3.436144639496879e-005	5.536079e-002	4.855914e+000	1.812407e-001
3.438704826515536e-005	5.394138e-002	4.881363e+000	1.813254e-001
3.441303854037045e-005	5.281838e-002	4.902731e+000	1.814108e-001
3.444281845535248e-005	5.183744e-002	4.922572e+000	1.815094e-001
3.447431510973412e-005	5.105158e-002	4.939256e+000	1.816131e-001
3.451034692782313e-005	5.039052e-002	4.954051e+000	1.817324e-001
3.454927053073771e-005	4.987714e-002	4.966067e+000	1.818604e-001
3.459654400456534e-005	4.945511e-002	4.976552e+000	1.820163e-001
3.465342773179489e-005	4.913487e-002	4.985052e+000	1.822026e-001
3.472902400615791e-005	4.890874e-002	4.991920e+000	1.824499e-001
3.483122518119598e-005	4.879343e-002	4.996743e+000	1.827813e-001
3.499084383300387e-005	4.880554e-002	4.999769e+000	1.832940e-001
3.524194904759326e-005	4.896522e-002	5.001049e+000	1.840848e-001
3.573987252677388e-005	4.936121e-002	5.001350e+000	1.855952e-001
3.673453435471195e-005	5.013144e-002	5.001348e+000	1.884430e-001
3.773453435471194e-005	5.084731e-002	5.001342e+000	1.910878e-001
3.973453435471194e-005	5.207501e-002	5.001330e+000	1.956202e-001
4.173453435471193e-005	5.302851e-002	5.001319e+000	1.991373e-001
4.273453435471193e-005	5.340281e-002	5.001313e+000	2.005171e-001
4.373453435471193e-005	5.371754e-002	5.001308e+000	2.016771e-001
4.425100000000001e-005	5.391224e-002	5.001342e+000	2.022298e-001
4.425200000000001e-005	5.388932e-002	5.001326e+000	2.022150e-001
4.425400000000001e-005	5.385413e-002	5.001301e+000	2.021947e-001
4.425659318410107e-005	5.386122e-002	5.001306e+000	2.022015e-001
4.425938930636025e-005	5.385684e-002	5.001303e+000	2.021991e-001
4.426498155087862e-005	5.386253e-002	5.001306e+000	2.022088e-001
4.427264118373237e-005	5.386268e-002	5.001304e+000	2.022134e-001
4.428614952348858e-005	5.386714e-002	5.001305e+000	2.022269e-001
4.430982633907486e-005	5.387203e-002	5.001304e+000	2.022464e-001
4.435222428185584e-005	5.388227e-002	5.001305e+000	2.022833e-001
4.443702016741779e-005	5.390130e-002	5.001304e+000	2.023539e-001
4.460661193854170e-005	5.393823e-002	5.001303e+000	2.024896e-001
4.491181645775219e-005	5.401108e-002	5.001307e+000	2.027410e-001
4.491281645775220e-005	5.400721e-002	5.001305e+000	2.027331e-001
4.491481645775220e-005	5.400071e-002	5.001300e+000	2.027213e-001
4.491881645775221e-005	5.400360e-002	5.001301e+000	2.027302e-001
4.492681645775223e-005	5.400431e-002	5.001301e+000	2.027330e-001
4.494281645775226e-005	5.400778e-002	5.001301e+000	2.027459e-001
4.497481645775233e-005	5.401373e-002	5.001301e+000	2.027677e-001
4.503881645775247e-005	5.402584e-002	5.001301e+000	2.028123e-001
4.512299999999972e-005	5.404424e-002	5.001302e+000	2.028845e-001
4.512399999999973e-005	5.404319e-002	5.001301e+000	2.028779e-001
4.512599999999973e-005	5.404146e-002	5.001300e+000	2.028680e-001
4.512999999999974e-005	5.404287e-002	5.001300e+000	2.028761e-001
4.513799999999976e-005	5.404403e-002	5.001300e+000	2.028787e-001
4.515399999999979e-005	5.404703e-002	5.001300e+000	2.028906e-001
4.518599999999986e-005	5.405377e-002	5.001300e+000	2.029247e-001
4.518699999999986e-005	5.405348e-002	5.001300e+000	2.029189e-001
4.518899999999987e-005	5.405302e-002	5.001299e+000	2.029097e-001
4.519299999999988e-005	5.405404e-002	5.001299e+000	2.029174e-001
4.520099999999990e-005	5.405531e-002	5.001299e+000	2.029201e-001
4.521699999999993e-005	5.405789e-002	5.001299e+000	2.029254e-001
4.522299999999994e-005	5.405929e-002	5.001299e+000	2.029368e-001
